Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Cristiane Parmigiano,Judo,Judo Women's Half-Middleweight,BRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.787586743991018,0.3666666666666667,0.05000000000000001,0.0
Cristiano Citton,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",ITA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Cristiano Lucarelli,Football,Football Men's Football,ITA,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8606956215437724,0.28971477365298914,0.0
Cristiano Michelena,Swimming,Swimming Men's 200 metres Freestyle,BRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,11.482362684385388,0.20833333333333334,0.059591987017865305,0.0
Cristiano Michelena,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,BRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,11.482362684385388,0.20833333333333334,0.059591987017865305,0.0
Cristiano Michelena,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,BRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,11.482362684385388,0.20833333333333334,0.059591987017865305,0.0
Cristin Carroza,Weightlifting,Weightlifting Men's Heavyweight I,CHI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.1996840937135249,0.08563671797794095,0.0
Cristina (-fuentes),Athletics,Athletics Women's 4 x 400 metres Relay,ESP,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,12.090320968521787,0.05,0.12242626737885248,0.0
Cristina (-smith),Athletics,Athletics Women's High Jump,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Balance Beam,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Floor Exercise,ROU,1992.0,Bronze,1.0,4.0,1992.0,16.0,5.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Horse Vault,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Individual All-Around,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Team All-Around,ROU,1992.0,Silver,6.0,6.0,1992.0,16.0,7.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina (-ttaru),Gymnastics,Gymnastics Women's Uneven Bars,ROU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.163226089182004,0.19849683480992159,0.12669782923617215,0.0
Cristina -parjol),Athletics,Athletics Women's Discus Throw,ROU,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Cristina Arquer,Handball,Handball Women's Handball,ESP,1992.0,No medal,14.0,1.0,1992.0,16.0,2.5,4.633656562162876,0.8447379590271646,0.08690124250114173,0.0
Cristina Arrieta,Canoeing,"Canoeing Women's Kayak Singles, Slalom",ESP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Cristina Cerpa,Swimming,Swimming Women's 200 metres Backstroke,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,10.067238817731186,0.05,0.08747665649004101,0.0
Cristina Chiuso,Swimming,Swimming Women's 50 metres Freestyle,ITA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.309316199017422,0.055219226623183175,0.07978269746978359,0.0
Cristina Fernndez,Shooting,"Shooting Women's Air Rifle, 10 metres",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.240950748919122,0.052632498179491484,0.09581237544155033,0.0
Cristina Fernndez,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.240950748919122,0.052632498179491484,0.09581237544155033,0.0
Cristina Gallo,Shooting,"Shooting Women's Air Pistol, 10 metres",ARG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.650596636781701,0.05234562592770645,0.0594467454233897,0.0
Cristina Gallo,Shooting,"Shooting Women's Sporting Pistol, 25 metres",ARG,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.650596636781701,0.05234562592770645,0.0594467454233897,0.0
Cristina Gonzlez,Shooting,"Shooting Women's Air Rifle, 10 metres",ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,8.240950748919122,0.052632498179491484,0.09581237544155033,0.0
Cristina Lopes,Volleyball,Volleyball Women's Volleyball,BRA,1992.0,No medal,12.0,1.0,1992.0,16.0,2.5,4.4888222507853035,0.6694039594714416,0.13232783918175567,0.0
Cristina Luque,Judo,Judo Women's Half-Heavyweight,ESP,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Cristina Pomacu,Athletics,Athletics Women's Marathon,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Cristina Salvador,Athletics,Athletics Women's 100 metres,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.090320968521787,0.05,0.12242626737885248,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Balance Beam,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,5.5153586631379365,0.5167459322382288,0.09369218820002984,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Floor Exercise,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.2032899441863964,0.18928875833235154,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Horse Vault,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,6.156947934785764,0.7165482158082143,0.1163804254716939,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Individual All-Around,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,15.884174746317788,0.723232169243395,0.09687895071664188,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Team All-Around,ESP,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.3389439523541487,0.2742744702778399,0.0
Cristina Snchez,Gymnastics,Gymnastics Women's Uneven Bars,ESP,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.013319704822958,0.6219559749661264,0.15497299691400354,0.0
Cristina Teuscher,Swimming,Swimming Women's 200 metres Freestyle,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Cristina Teuscher,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,USA,1996.0,Gold,7.0,10.0,1996.0,16.0,11.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Cristina Teuscher,Swimming,Swimming Women's 400 metres Freestyle,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Cristinel Nemoc,Rowing,Rowing Men's Coxed Eights,ROU,1996.0,No medal,9.0,1.0,1996.0,16.0,2.5,16.010346539639393,0.28750000000000003,0.3642531954386561,0.0
Cronelis Raven,Judo,Judo Men's Heavyweight,NED,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.76038658461825,1.0,0.05,0.0
Csaba Almsi,Athletics,Athletics Men's Long Jump,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Floor Exercise,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Horizontal Bar,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Horse Vault,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Individual All-Around,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Parallel Bars,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Pommelled Horse,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Rings,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Fajkusz,Gymnastics,Gymnastics Men's Team All-Around,HUN,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,9.308162116506521,0.08083607728886918,0.09249630256632568,0.0
Csaba Haranghy,Sailing,Sailing Mixed Two Person Keelboat,HUN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Csaba Horvth,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",HUN,1996.0,Bronze,2.0,4.0,1996.0,16.0,5.5,14.884483460773852,0.4336123630220573,0.22014624566769278,0.0
Csaba Horvth,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",HUN,1996.0,Gold,2.0,10.0,1996.0,16.0,11.5,14.884483460773852,0.4336123630220573,0.22014624566769278,0.0
Csaba Kves,Fencing,"Fencing Men's Sabre, Individual",HUN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Csaba Kves,Fencing,"Fencing Men's Sabre, Team",HUN,1996.0,Silver,3.0,6.0,1992.0,20.0,7.5,4.000006449885999,0.051964059800658,0.1487064113699182,0.0
Csaba Kves,Fencing,"Fencing Men's Sabre, Team",HUN,1992.0,Silver,5.0,6.0,1992.0,16.0,7.5,7.188872485438852,0.05943224308680312,0.23783333103688342,0.0
Csaba Madar,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5719081352594716,0.2676018078892412,0.0
Csaba Orosz,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",SVK,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.650593411838702,0.525,0.05,0.0
Csaba Orosz,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",SVK,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,6.650593411838702,0.525,0.05,0.0
Csaba Steig,Cycling,"Cycling Men's Road Race, Individual",HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.6029638226127011,0.49781146531384746,0.0
Csaba Szatmri,Football,Football Men's Football,HUN,1996.0,No medal,17.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4505151089446379,0.4363554979761557,0.0
Csaba Szcs,Athletics,Athletics Men's Marathon,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Csar Arvizu,Cycling,"Cycling Men's 1,000 metres Time Trial",MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.21497761017618017,0.17737690320037525,0.0
Csar Arvizu,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",MEX,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.12137724904111788,0.13914583198376052,0.0
Csar Campos,Shooting,Shooting Mixed Trap,MEX,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,15.999993550114002,0.47837036105428193,0.051234159572237564,0.0
Csar Llorens,Fencing,"Fencing Men's epee, Individual",ESP,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.650596636781701,0.060579223495028076,0.1234771711270782,0.0
Csar Llorens,Fencing,"Fencing Men's epee, Team",ESP,1996.0,No medal,3.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0519481985870121,0.0808230661121077,0.0
Csar Llorens,Fencing,"Fencing Men's epee, Team",ESP,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,6.650596636781701,0.060579223495028076,0.1234771711270782,0.0
Csar Robles,Boxing,Boxing Men's Welterweight,DOM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.81595100110495,0.4518496367868402,0.0
Csar Rodrguez,Weightlifting,Weightlifting Men's Bantamweight,PUR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.9434137058999349,0.49625990590334185,0.0
Csilla Btorfi,Table Tennis,Table Tennis Women's Doubles,HUN,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Csilla Btorfi,Table Tennis,Table Tennis Women's Singles,HUN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Csilla Elekes,Handball,Handball Women's Handball,GER,1996.0,No medal,15.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.07692194576006552,0.27282696916139987,0.0
Csilla Frin,Badminton,Badminton Women's Doubles,HUN,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.7236291500010967,0.3507826261784124,0.0
Csilla Frin,Badminton,Badminton Women's Singles,HUN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9129029205594416,0.08830850456842676,0.0
Cssio Pereira,Volleyball,Volleyball Men's Volleyball,BRA,1996.0,No medal,11.0,1.0,1996.0,16.0,2.5,4.4888222507853035,0.6694039594714416,0.13232783918175567,0.0
Ctlin Radu,Water Polo,Water Polo Men's Water Polo,ROU,1996.0,No medal,13.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4720258272650401,0.13901897405892466,0.0
Ctlina Casaru,Swimming,Swimming Women's 200 metres Backstroke,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Ctlina Casaru,Swimming,Swimming Women's 4 x 100 metres Medley Relay,ROU,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Ctlina Cristea,Tennis,Tennis Women's Singles,ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Ctlina Gheorghiu,Athletics,"Athletics Women's 1,500 metres",ROU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Cuauhtmoc Bravo,Football,Football Men's Football,MEX,1996.0,No medal,14.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2480435103811524,0.17632955932847488,0.0
Cui Wenhua,Weightlifting,Weightlifting Men's Heavyweight II,CHN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.090345098523876,0.9883530642506464,0.24163073378102595,0.0
Cui Yingzi,Athletics,Athletics Women's 10 kilometres Walk,CHN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Cui Yongmei,Volleyball,Volleyball Women's Volleyball,CHN,1996.0,Silver,9.0,6.0,1996.0,16.0,7.5,4.000006449885999,0.07724184941089561,0.21248585257742106,0.0
Curt Clausen,Athletics,Athletics Men's 20 kilometres Walk,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Curt Lawson,Athletics,Athletics Men's 400 metres Hurdles,PAN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.4177034134027124,0.3855112335207163,0.0
Curtis Bader,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",USA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,8.783450940047327,0.16875,0.05,0.0
Curtis Harnett,Cycling,Cycling Men's Sprint,CAN,1996.0,Bronze,1.0,4.0,1992.0,20.0,2.550015427383448,28.0,0.1438120759026786,0.05,0.1117326557459102
Curtis Hibbert,Gymnastics,Gymnastics Men's Floor Exercise,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Horizontal Bar,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Horse Vault,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Individual All-Around,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Parallel Bars,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Pommelled Horse,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Hibbert,Gymnastics,Gymnastics Men's Rings,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Curtis Myden,Swimming,Swimming Men's 100 metres Breaststroke,CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,7.840876265797449,0.1898952569000956,0.06069134658545221,0.0
Curtis Myden,Swimming,Swimming Men's 200 metres Individual Medley,CAN,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,7.840876265797449,0.1898952569000956,0.06069134658545221,0.0
Curtis Myden,Swimming,Swimming Men's 400 metres Individual Medley,CAN,1996.0,Bronze,1.0,4.0,1992.0,20.0,1.2902307257929546,4.76038658461825,1.0,0.05,2.1640154929084456
Curtis Onalfo,Football,Football Men's Football,USA,1992.0,No medal,17.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.0820104584696272,0.34740021350410666,0.0
Curtis Reilly,Boxing,Boxing Men's Welterweight,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.22587835033905446,0.20863102220118168,0.0
Curtis Robb,Athletics,Athletics Men's 800 metres,GBR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Cydonie (-modibo),Athletics,Athletics Women's 100 metres,CAY,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.9293439188367503,0.11053840196102832,0.0
Cynthea (-patterson),Athletics,Athletics Women's Triple Jump,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Cynthia (-dyke),Basketball,Basketball Women's Basketball,USA,1992.0,Bronze,12.0,4.0,1992.0,16.0,5.5,21.142857142857142,0.6708874892564423,0.05,0.0
Cynthia (-matthes),Rowing,Rowing Women's Double Sculls,USA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Cynthia (-rusher),Rowing,Rowing Women's Coxless Fours,USA,1992.0,Silver,4.0,6.0,1992.0,16.0,7.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Cynthia (suggs-),Athletics,Athletics Women's Heptathlon,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Cynthia Johnston,Basketball,Basketball Women's Basketball,CAN,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.0904526007402159,0.1985410761494043,0.0
Cynthia Meyer,Shooting,Shooting Women's Double Trap,CAN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.534126699080268,0.06618120701394553,0.13030072670485648,0.0
Cynthia Neale-ishoy,Equestrian,"Equestrian Mixed Dressage, Individual",CAN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,5.767066574483134,0.0661635127417086,0.15654781769924184,0.0
Cynthia Neale-ishoy,Equestrian,"Equestrian Mixed Dressage, Team",CAN,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,5.767066574483134,0.0661635127417086,0.15654781769924184,0.0
Cynthia Parlow,Football,Football Women's Football,USA,1996.0,Gold,15.0,10.0,1996.0,16.0,11.5,4.000006449885999,0.0820104584696272,0.34740021350410666,0.0
Cynthia Stinger,Handball,Handball Women's Handball,USA,1992.0,No medal,13.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.07863755247402697,0.23979470295356314,0.0
Cyrus Beasley,Rowing,Rowing Men's Single Sculls,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Cyrus Cama,Sailing,Sailing Men's Two Person Dinghy,IND,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.454299076691007,0.3956090142541104,0.0
D'Andre Hill,Athletics,Athletics Women's 100 metres,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,13.919806934626841,0.22018247465873156,0.1341198206669907,0.0
Daedra (-furlow),Basketball,Basketball Women's Basketball,USA,1992.0,Bronze,12.0,4.0,1992.0,16.0,5.5,21.142857142857142,0.6708874892564423,0.05,0.0
Dag Albert,Equestrian,"Equestrian Mixed Three-Day Event, Team",SWE,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Dag Wennlund,Athletics,Athletics Men's Javelin Throw,SWE,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Dagmar Blkov,Shooting,"Shooting Women's Air Rifle, 10 metres",CZE,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Dagmar Blkov,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",CZE,1996.0,No medal,2.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Dagmar Hase,Swimming,Swimming Women's 100 metres Backstroke,GER,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Hase,Swimming,Swimming Women's 200 metres Backstroke,GER,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Hase,Swimming,Swimming Women's 200 metres Freestyle,GER,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Hase,Swimming,Swimming Women's 4 x 100 metres Medley Relay,GER,1992.0,Silver,7.0,6.0,1992.0,16.0,7.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Hase,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,GER,1996.0,Silver,6.0,6.0,1996.0,16.0,7.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Hase,Swimming,Swimming Women's 400 metres Freestyle,GER,1996.0,Silver,1.0,6.0,1992.0,20.0,2.260156420642172,27.35451682012074,0.05,0.1335400176661376,0.0020019783682749
Dagmar Hase,Swimming,Swimming Women's 800 metres Freestyle,GER,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,9.088946043072289,0.1211765492298675,0.1581762905444435,0.0
Dagmar Pohlmann,Football,Football Women's Football,GER,1996.0,No medal,15.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8134642133109846,0.27228374419168533,0.0
Dagmara Komorowicz,Swimming,Swimming Women's 100 metres Backstroke,POL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.49120734497291,0.05,0.09420783050330389,0.0
Dahlia Duhaney,Athletics,Athletics Women's 100 metres,JAM,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,8.682617102955662,0.18834921292098744,0.16410698876615457,0.0
Dahlia Duhaney,Athletics,Athletics Women's 4 x 100 metres Relay,JAM,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,8.682617102955662,0.18834921292098744,0.16410698876615457,0.0
Dai-Yong Tu,Table Tennis,Table Tennis Women's Singles,SUI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.28773804256923646,0.20033130574448077,0.0
Daina Gudzineviit,Shooting,Shooting Women's Double Trap,LTU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.8190290477257481,0.49441115889450477,0.0
Dainelky Snchez,Athletics,Athletics Women's 4 x 100 metres Relay,CUB,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,10.682413304647767,0.14316368473999785,0.1813124328981338,0.0
Dainis Ozols,Cycling,"Cycling Men's Road Race, Individual",LAT,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.01735882602048,0.05,0.3475891297628983,2.78014581422198e-05
