NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
HUN,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.1236882910821823
ISR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
ITA,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,1.2823194259132378
JPN,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.78972990516029
KAZ,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3003858497710144
KOR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,1.0046518336879304
KUW,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.1236882910821823
LIB,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
MAR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
MEX,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
PAR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
PHI,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
POL,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3003858497710144
POR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.176697558688832
QAT,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
ROU,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
RSA,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
RUS,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,1.3050376834589448
SGP,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
SWE,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.0
THA,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
TUN,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.176697558688832
UKR,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.4240741408531966
USA,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,1.117882514153835
UZB,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.1236882910821823
VEN,Fencing,"Fencing Men's Foil, Individual",0.0,0.0,0.0,0.3710648732465472
ALG,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.6285384587645595
ARG,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.176697558688832
AZE,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.1236882910821823
BLR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.8979120839493708
BOL,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.1236882910821823
BRA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.2524250838411886
BUR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.3606072626302694
CAN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.613032346471458
CGO,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.2524250838411886
CHN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,2.139482889185388
CRC,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0
CUB,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.176697558688832
EGY,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.8979120839493708
ESP,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.8376906710901157
EUN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0
FRA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.4507230175615735
GBR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.4842955537124517
GEO,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.1236882910821823
GER,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.1380765208611303
GRE,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.7572752515235658
HUN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.4507230175615735
ITA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.5971295661894631
JPN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.5373048213191014
KAZ,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.176697558688832
KOR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.8001875157765675
KSA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0
PAR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.1236882910821823
POL,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.784681403483466
POR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0
ROU,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.784681403483466
RSA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.0
RUS,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.5214020410371063
SEN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.7212145252605388
SUI,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.176697558688832
THA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.2524250838411886
TUN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.2524250838411886
UKR,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.6764992246943853
USA,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,1.3425408387724929
VEN,Fencing,"Fencing Men's Sabre, Individual",0.0,0.0,0.0,0.1236882910821823
ALG,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.7572752515235658
BLR,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.081821787890808
CAN,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.0
CHN,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,2.452129385885832
EGY,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.4424290505210775
ESP,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.3003858497710144
EUN,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.0
FRA,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.6274205762504057
GBR,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.0
GER,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.6537809671486784
GRE,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.0097003353647545
HUN,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,2.240452922721864
ITA,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.0371064873246545
KOR,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.3710648732465472
POL,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.3003858497710144
ROU,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,0.1236882910821823
RUS,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.4132198622480256
UKR,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.034942843748873
USA,Fencing,"Fencing Men's Sabre, Team",0.0,0.0,0.0,1.4784897767841043
ALG,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.2524250838411886
ARG,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
AUS,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.3407738631856046
AUT,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.5300926760664959
BLR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.4770834084598463
BRA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
BUL,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.1236882910821823
CAN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.4842955537124517
CHI,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.1236882910821823
CHN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.5264505427139303
COL,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
CUB,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.7295084923010349
CZE,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.1236882910821823
EGY,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.6815477263712092
ESP,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.6079838447946342
EST,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.6079838447946342
EUN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
FRA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.7031481014027623
GBR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
GER,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.9819335761422237
GRE,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.2524250838411886
HUN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.5528109336122029
INA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
IRL,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
ITA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.0746096426382028
JPN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.3606072626302694
KAZ,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.176697558688832
KGZ,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.5373048213191014
KOR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.3822076376618226
KUW,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
LIB,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
MAR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.2524250838411886
NED,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.3606072626302694
NOR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.3606072626302694
NZL,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
PAR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
POL,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.081821787890808
POR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.4842955537124517
PUR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.176697558688832
ROU,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.4998016660055533
RSA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.7212145252605388
RUS,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.2365223035591937
SGP,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
SUI,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.6609931124012838
SWE,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
TCH,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.0
THA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.2524250838411886
UKR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,1.2945800728426673
USA,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.7572752515235658
VEN,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.9736396091017274
ALG,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6609931124012838
ARG,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2473765821643647
AUS,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
BLR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
BRA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
BUL,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2473765821643647
CAN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.353395117377664
CHN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.4770834084598463
CUB,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.5373048213191014
EGY,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.8979120839493708
ESP,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
EUN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
FRA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6079838447946342
GBR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.5373048213191014
GER,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,1.7583210125851934
GRE,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
GUA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.1236882910821823
HKG,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
HON,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
HUN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6764992246943853
IOA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
ISR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6079838447946342
ITA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.4998016660055533
JPN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6058202012188525
KAZ,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.176697558688832
KOR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.9134181962424724
NED,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
PER,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
POL,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.961378962172298
POR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.3606072626302694
ROU,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.6079838447946342
RSA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.0
RUS,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,1.6295842198261874
TUN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.4842955537124517
UKR,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.5300926760664959
USA,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,1.2121813133316506
VEN,Fencing,"Fencing Women's Foil, Individual",0.0,0.0,0.0,0.2524250838411886
ALG,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.5373048213191014
AUS,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
AUT,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
CAN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.6815477263712092
CHI,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
CHN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,1.7561573690094117
COL,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
CUB,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.4291226425300205
DEN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
EGY,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.5373048213191014
ESP,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
EST,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
FIN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
FRA,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.6815477263712092
GER,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.4291226425300205
GRE,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.5048501676823772
HKG,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
HUN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.5373048213191014
ISR,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
ITA,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
JPN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.2524250838411886
KAZ,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
KOR,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.613032346471458
LAT,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
LUX,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
NED,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.2524250838411886
NOR,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.5300926760664959
NZL,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.2524250838411886
PAN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
POL,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
PUR,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
ROU,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.2524250838411886
RSA,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.7572752515235658
RUS,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,1.0421549890014783
SCG,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
SUI,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.353395117377664
SWE,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
TUN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.0
UKR,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.613032346471458
USA,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.78972990516029
UZB,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.176697558688832
VEN,Fencing,"Fencing Women's epee, Individual",0.0,0.0,0.0,0.3606072626302694
ALG,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.0
AUS,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.3606072626302694
BLR,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
CAN,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.3606072626302694
CHN,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.613032346471458
DEN,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.613032346471458
FRA,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.3606072626302694
GBR,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
GER,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
GRE,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
ITA,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
JPN,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.7212145252605388
NED,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.0
POR,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.613032346471458
RUS,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.613032346471458
SUI,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
UKR,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.2524250838411886
USA,Gymnastics,Gymnastics Men's Individual,0.0,0.0,0.0,0.3606072626302694
ALG,Handball,Handball Men's Handball,0.0,0.0,0.0,1.9790126573149185
AUS,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
BRA,Handball,Handball Men's Handball,0.0,0.0,0.0,10.813890591756518
CHN,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
CRO,Handball,Handball Men's Handball,0.0,0.0,0.0,7.929032490714363
CUB,Handball,Handball Men's Handball,0.0,0.0,0.0,2.473765821643648
DEN,Handball,Handball Men's Handball,0.0,0.0,0.0,5.048501676823771
EGY,Handball,Handball Men's Handball,0.0,0.0,0.0,11.520680826511846
ESP,Handball,Handball Men's Handball,0.0,0.0,0.0,11.078936929789766
EUN,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
FRA,Handball,Handball Men's Handball,0.0,0.0,0.0,6.844325844722513
GER,Handball,Handball Men's Handball,0.0,0.0,0.0,8.028920702462948
GRE,Handball,Handball Men's Handball,0.0,0.0,0.0,3.7863762576178286
HUN,Handball,Handball Men's Handball,0.0,0.0,0.0,3.2815260899354515
ISL,Handball,Handball Men's Handball,0.0,0.0,0.0,8.8348779344416
KOR,Handball,Handball Men's Handball,0.0,0.0,0.0,8.892575096462444
KUW,Handball,Handball Men's Handball,0.0,0.0,0.0,1.4842594929861888
POL,Handball,Handball Men's Handball,0.0,0.0,0.0,5.048501676823771
ROU,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
RUS,Handball,Handball Men's Handball,0.0,0.0,0.0,9.646965489884966
SCG,Handball,Handball Men's Handball,0.0,0.0,0.0,2.65046338033248
SLO,Handball,Handball Men's Handball,0.0,0.0,0.0,4.922289134903177
SUI,Handball,Handball Men's Handball,0.0,0.0,0.0,1.6079477840683711
SWE,Handball,Handball Men's Handball,0.0,0.0,0.0,3.3925931268255742
TCH,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
TUN,Handball,Handball Men's Handball,0.0,0.0,0.0,2.473765821643648
USA,Handball,Handball Men's Handball,0.0,0.0,0.0,0.0
ALG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3003858497710144
AND,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
ANG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
ARG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3761133749233709
ARM,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.78972990516029
AUS,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.9134181962424724
AUT,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
AZE,Judo,Judo Men's Extra-Lightweight,0.0,0.3003858497710144,0.0,0.0
BEL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
BIH,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
BLR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3761133749233709
BOL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
BRA,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.5528109336122029
BUL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
BUR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
CAN,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3606072626302694
CHN,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.176697558688832,0.0
CMR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
COD,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
CRC,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
CUB,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.4842955537124517
CZE,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.4842955537124517
DJI,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
DOM,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.4291226425300205
ECU,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
EGY,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
ESP,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.5528109336122029
EUN,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
FRA,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.9134181962424724
GBR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.4291226425300205
GEO,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3003858497710144
GER,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
GRE,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.613032346471458
GUI,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
HKG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
HON,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
HUN,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
IND,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
IRI,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
IRL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
ISR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
ITA,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
JPN,Judo,Judo Men's Extra-Lightweight,0.4842955537124517,0.0,0.0,0.0
KAZ,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.5373048213191014
KGZ,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
KOR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.5528109336122029,0.0
KUW,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
LIB,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
LTU,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.2524250838411886
MAD,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3606072626302694
MAR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3761133749233709
MDA,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
MEX,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3761133749233709
MGL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3761133749233709
MON,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3606072626302694
NED,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3606072626302694
NZL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.176697558688832
PHI,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
POL,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.0
POR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
PRK,Judo,Judo Men's Extra-Lightweight,0.613032346471458,0.0,0.0,0.0
PUR,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.1236882910821823
