Name,NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
Lucy Wicks,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Luol Deng,GBR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Lynne Beattie,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Maria Bertelli,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Mark Mcgivern,GBR,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Mark Plotyczer,GBR,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Michael Lenzly,GBR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Nana Mensah-bonsu,GBR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Natalie Stafford,GBR,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Nathan French,GBR,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Nathan Reinking,GBR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Oluwadamilola Bakare,GBR,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Peter Bakare,GBR,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Rachael Vanderwal,GBR,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Rachel Bragg,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Rachel Laybourne,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Robert Jr.,GBR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Rose Anderson,GBR,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Savanah Leaf,GBR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Stefanie Collins,GBR,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Temitope Fagbenle,GBR,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Bjrn Andrae,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Christian Dnnes,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Denys Kaliberda,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Gyrgy Grozer,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Jochen Schps,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Lukas Kampa,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Marcus Bhme,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Marcus Popp,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Markus Steuerwald,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Max Gnthr,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Sebastian Schwarz,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Simon Tischer,GER,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Alessandro Fei,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.004671533584891486
Andrea Bari,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Andrea Giovi,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Antonella Core,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02038861552481488
Carolina Costagrande,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Caterina Bosetti,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Cristian Savani,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Dante Boninfante,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Dragan Travica,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Eleonora Bianco,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.004706798022799341
Emanuele Birarelli,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03118580904999922
Francesca Piccinini,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.004706798022799341
Giulia Rondon,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Ivan Zaytsev,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Jenny Barazza,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02038861552481488
Lucia Bosetti,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Luigi Mastrangelo,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.004671533584891486
Michal Lasko,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Monica Gennaro,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Paola Croce,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Samuele Papi,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,5.0235699537408105e-05
Simona Gioli,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Simone Parodi,ITA,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03575656712427879
Valentina Arrighetti,ITA,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Ai Otomo-yamamoto,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Ai Otomo-yamamoto,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.020266142979221767
Erika Araki,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03118580904999922
Hitomi Nakamichi,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Kaori Inoue,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Mai Yamaguchi,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Maiko Kano,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Risa Shinnabe,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Saori Kimura,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Saori Kimura,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.020266142979221767
Saori Sakoda,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Yoshie (-egusa),JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Yoshie (-egusa),JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.020266142979221767
Yukiko Ebata,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03575656712427879
Yuko Sano,JPN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03118580904999922
Aleksey Panfili,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,5.063737525771281e-05
Aleksey Panfili,RUS,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.033156309938588674
Aleksey Shmider,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Mikhail Ruday,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Murat Shakenov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Nikita Kokorin,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Nikolay Maksimov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,5.063737525771281e-05
Nikolay Maksimov,RUS,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.018707208903897016
Ravil Manafov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Rustam Ukumanov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Sergey Gorovoy,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.02038861552481488
Sergey Gubaryov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Vladimir Ushakov,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.035919335766804394
Yevgeny Zhilyayev,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.004706798022799341
Yevgeny Zhilyayev,KAZ,Water Polo,Water Polo Men's Water Polo,0.0,0.0,0.0,0.033156309938588674
Ha Jun-im,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Han Song-i,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Han Song-i,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02038861552481488
Han Yu-mi,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Hwang Yeon-ju,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Im Hyo-suk,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Jeong Dae-yeong,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Jeong Dae-yeong,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02038861552481488
Kim Hae-ran,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Kim Hui-jin,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Kim Sa-ni,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Kim Sa-ni,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02038861552481488
Kim Yeon-gyeong,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Lee Suk-ja,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Yang Hyo-jin,KOR,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Antanas Kavaliauskas,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Darius Songaila,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.004706798022799341
Jonas Maiulis,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.031341477530567804
Jonas Valaninas,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Linas Kleiza,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.031341477530567804
Mantas Kalnietis,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Martynas Pocius,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Paulius Janknas,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Renaldas Seibutis,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Rimantas Kauknas,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.031341477530567804
Simas Jasaitis,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.031341477530567804
arnas Jasikeviius,LTU,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.004706798022799341
Abdul Aminu,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Adeola Dagunduro,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Al-Farouq Aminu,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Aniekan Archibong,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Anthony Skinn,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Chamberlain Oguchi,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Derrick Obasohan,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Ejike Ugboaja,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Ekene Ibekwe,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Ikechukwu Diogu,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Olumide Oyedeji,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Richard Oruche,NGR,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Bartosz Kurek,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Grzegorz Kosok,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Jakub Jarosz,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Krzysztof Ignaczak,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.02038861552481488
Marcin Modonek,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Micha Kubiak,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Micha Ruciak,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Micha Winiarski,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Pawe Zagumny,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03918472992742297
Pawe Zagumny,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,5.063737525771281e-05
Piotr Nowakowski,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Zbigniew Bartman,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
ukasz Ygado,POL,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Aleksandr Butko,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Aleksandr Kaun,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Aleksandr Sokolov,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Aleksandr Volkov,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.0308766408791605
Aleksey Obmochayev,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Aleksey Shved,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Andrey Kirilenko,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.004671533584891486
Anna (levchenko-),RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Anna Petrakova,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Anton Ponkrashov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Dmitry Ilyinykh,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Dmitry Khvostov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Dmitry Musersky,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Ilona Korstin,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.02038861552481488
Irina (-minayeva),RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.02038861552481488
Lyubov (-kl),RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.02417300481024447
Lyubov (-kl),RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,5.063737525771281e-05
Maksim Mikhaylov,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.0308766408791605
Marina Kuzina,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.031341477530567804
Mariya (duskryadchenko-),RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Mariya Borodakova-borisenko,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Nadezhda Grishayeva,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Nataliya Goncharova-obmochayeva,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Nataliya Vieru,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Nataliya Vodopyanova,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.02038861552481488
Nataliya Zhedik,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Nikolay Apalikov,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.03543287484195839
Olga Arteshina,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.03918472992742297
Olga Arteshina,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.004706798022799341
Rebecca Hammon,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.031341477530567804
Semyon Antonov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Sergey Grankin,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.0308766408791605
Sergey Karasyov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Sergey Monya,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03118580904999922
Sergey Tetyukhin,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,4.944500214796677e-05
Svetlana Kryuchkova,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Taras Khtey,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.020023661808558756
Tatyana Kosheleva,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Timofey Mozgov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Viktor Khryapa,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03118580904999922
Vitaly Fridzon,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03118580904999922
Yekaterina (-ulanova),RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Yekaterina Gamova,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03723654274927847
Yekaterina Gamova,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.004706798022799341
Yelena (-kirillova),RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Yevgeniya Artamonova-estes,EUN,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.05339097353637621
Yevgeniya Artamonova-estes,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.005563821331577138
Yevgeniya Artamonova-estes,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,1.9344034502281397e-10
Yevgeniya Belyakova,RUS,Basketball,Basketball Women's Basketball,0.0,0.0,0.0,0.035919335766804394
Yevgeniya Startseva,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Yevgeny Voronov,RUS,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.03575656712427879
Yuliya Merkulova,RUS,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Yury Berezhko,RUS,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.0308766408791605
Aleksandar Atanasijevi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Bojan Jani,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Bojana Ivkovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Brankica Mihajlovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Dragan Stankovi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Ivana (stankovi-),SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Ivana (stankovi-),SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Jelena Blagojevi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Jovana Brakoevi-kancian,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Jovana Brakoevi-kancian,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Jovana Vesovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Jovana Vesovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Maja Ognjenovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Maja Ognjenovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Marko Podraanin,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Mihajlo Miti,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Milan Rai,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Milena Rai,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Milo Niki,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Nataa Krsmanovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Nataa Krsmanovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Nikola Kovaevi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Nikola Rosi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Saa Starovi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Sanja Starovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.035919335766804394
Stefana Veljkovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Stefana Veljkovi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Suzana Ebi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.03918472992742297
Suzana Ebi,SRB,Volleyball,Volleyball Women's Volleyball,0.0,0.0,0.0,0.031341477530567804
Uro Kovaevi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Vlado Petkovi,SRB,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.031341477530567804
Ahmed Al-kadhi,TUN,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Amine Rzig,TUN,Basketball,Basketball Men's Basketball,0.0,0.0,0.0,0.035919335766804394
Anouer Taouerghi,TUN,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
Bilel Hassine,TUN,Volleyball,Volleyball Men's Volleyball,0.0,0.0,0.0,0.035919335766804394
