NOC,Sport,Event,Division,1992,1996,2000,2004,2008,2012,2016,2020,2024
ESP,Table Tennis,Table Tennis Men's Doubles,2,0.0,0.0,0.0,0.0,,,,,
ESP,Table Tennis,Table Tennis Men's Singles,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,
ESP,Table Tennis,Table Tennis Women's Doubles,2,0.0,0.0,0.0,0.0,,,,,
ESP,Table Tennis,Table Tennis Women's Singles,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,
ESP,Table Tennis,Table Tennis Women's Team,3,,,,,0.0,1.0,0.0,,
ESP,Table Tennis,Women's Singles,1,,,,,,,,0.0,0.0
ESP,Taekwondo,Men -58kg,1,,,,,,,,0.0,0.0
ESP,Taekwondo,Men -68kg,1,,,,,,,,0.0,0.0
ESP,Taekwondo,Men -80kg,1,,,,,,,,0.0,0.0
ESP,Taekwondo,Taekwondo Men's Featherweight,1,,,0.0,0.0,0.0,0.0,1.0,,
ESP,Taekwondo,Taekwondo Men's Flyweight,1,,,0.0,1.0,0.0,1.0,1.0,,
ESP,Taekwondo,Taekwondo Men's Heavyweight,1,,,0.0,1.0,0.0,0.0,0.0,,
ESP,Taekwondo,Taekwondo Men's Welterweight,1,,,0.0,0.0,0.0,1.0,0.0,,
ESP,Taekwondo,Taekwondo Women's Featherweight,1,,,0.0,1.0,0.0,0.0,1.0,,
ESP,Taekwondo,Taekwondo Women's Flyweight,1,,,0.0,1.0,0.0,0.0,0.0,,
ESP,Taekwondo,Taekwondo Women's Heavyweight,1,,,0.0,0.0,1.0,0.0,0.0,,
ESP,Taekwondo,Taekwondo Women's Welterweight,1,,,0.0,0.0,0.0,0.0,0.0,,
ESP,Taekwondo,Women -49kg,1,,,,,,,,0.0,0.0
ESP,Taekwondo,Women -67kg,1,,,,,,,,0.0,1.0
ESP,Tennis,Men's Doubles,4,,,,,,,,,0.0
ESP,Tennis,Men's Doubles Team,4,,,,,,,,0.0,
ESP,Tennis,Men's Singles,1,,,,,,,,0.0,4.0
ESP,Tennis,Mixed Doubles,1,,,,,,,,,0.0
ESP,Tennis,Mixed Doubles Team,1,,,,,,,,0.0,
ESP,Tennis,Tennis Men's Doubles,2,0.0,2.0,2.0,4.0,2.0,2.0,1.0,,
ESP,Tennis,Tennis Men's Singles,1,0.0,2.0,3.0,3.0,3.0,1.0,2.0,,
ESP,Tennis,Tennis Mixed Doubles,1,,,,,,0.0,2.0,,
ESP,Tennis,Tennis Women's Doubles,2,0.0,0.0,0.0,2.0,2.0,1.0,2.0,,
ESP,Tennis,Tennis Women's Singles,1,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,
ESP,Tennis,Women's Doubles,2,,,,,,,,,0.0
ESP,Tennis,Women's Doubles Team,4,,,,,,,,0.0,
ESP,Tennis,Women's Singles,1,,,,,,,,0.0,1.0
ESP,Triathlon,Men's Individual,1,,,,,,,,0.0,3.0
ESP,Triathlon,Mixed Relay Team,2,,,,,,,,0.0,
ESP,Triathlon,Mixed Relay Team,3,,,,,,,,0.0,
ESP,Triathlon,Triathlon Men's Olympic Distance,1,,,0.0,1.0,1.0,2.0,2.0,,
ESP,Triathlon,Triathlon Women's Olympic Distance,1,,,0.0,3.0,0.0,2.0,2.0,,
ESP,Triathlon,Women's Individual,1,,,,,,,,0.0,0.0
ESP,Volleyball,Volleyball Men's Volleyball,12,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,
ESP,Volleyball,Volleyball Women's Volleyball,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ESP,Water Polo,Men,1,,,,,,,,,0.0
ESP,Water Polo,Men Team,13,,,,,,,,0.0,
ESP,Water Polo,Water Polo Men's Water Polo,12,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,
ESP,Water Polo,Water Polo Men's Water Polo,13,0.0,0.0,0.0,13.0,9.0,4.0,6.0,,
ESP,Water Polo,Water Polo Women's Water Polo,12,,,0.0,0.0,0.0,12.0,0.0,,
ESP,Water Polo,Water Polo Women's Water Polo,13,,,0.0,0.0,0.0,0.0,13.0,,
ESP,Water Polo,Women,1,,,,,,,,,0.0
ESP,Water Polo,Women Team,13,,,,,,,,0.0,
ESP,Weightlifting,Men's +109kg,1,,,,,,,,0.0,
ESP,Weightlifting,Men's 73kg,1,,,,,,,,0.0,0.0
ESP,Weightlifting,Men's 81kg,1,,,,,,,,0.0,
ESP,Weightlifting,Weightlifting Men's Bantamweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ESP,Weightlifting,Weightlifting Men's Featherweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Men's Flyweight,1,0.0,0.0,,,,,,,
ESP,Weightlifting,Weightlifting Men's Heavyweight I,1,0.0,1.0,,,,,,,
ESP,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ESP,Weightlifting,Weightlifting Men's Middle-Heavyweight,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
ESP,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Women's Flyweight,1,,,0.0,1.0,0.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Women's Heavyweight,1,,,0.0,0.0,1.0,0.0,0.0,,
ESP,Weightlifting,Weightlifting Women's Middleweight,1,,,0.0,0.0,0.0,0.0,0.0,,
ESP,Weightlifting,Women's 87kg,1,,,,,,,,0.0,
ESP,Wrestling,"Wrestling Men's Bantamweight, Freestyle",1,0.0,0.0,0.0,,,,,,
ESP,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",1,0.0,0.0,0.0,,,,,,
ESP,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
ESP,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ESP,Wrestling,"Wrestling Men's Flyweight, Freestyle",1,0.0,0.0,,,,,,,
ESP,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",1,0.0,0.0,,,,,,,
ESP,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,,,
ESP,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,,,
ESP,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ESP,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
ESP,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
ESP,Wrestling,"Wrestling Women's Heavyweight, Freestyle",1,,,,0.0,1.0,0.0,0.0,,
ESP,Wrestling,"Wrestling Women's Middleweight, Freestyle",1,,,,0.0,1.0,0.0,0.0,,
EST,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Archery,Archery Women's Individual,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
EST,Archery,Women's Individual,1,,,,,,,,0.0,0.0
EST,Athletics,"Athletics Men's 1,500 metres",1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EST,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
EST,Athletics,Athletics Men's Decathlon,1,0.0,1.0,0.0,2.0,2.0,0.0,2.0,,
EST,Athletics,Athletics Men's Discus Throw,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,
EST,Athletics,Athletics Men's Hammer Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Men's High Jump,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Men's Javelin Throw,1,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,
EST,Athletics,Athletics Men's Marathon,1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,
EST,Athletics,Athletics Men's Pole Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Men's Shot Put,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
EST,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Women's 400 metres,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Women's Discus Throw,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
EST,Athletics,Athletics Women's Heptathlon,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
EST,Athletics,Athletics Women's High Jump,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Athletics,Athletics Women's Javelin Throw,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,
EST,Athletics,Athletics Women's Long Jump,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
EST,Athletics,Athletics Women's Marathon,1,0.0,1.0,0.0,0.0,0.0,1.0,3.0,,
EST,Athletics,Athletics Women's Triple Jump,1,,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Athletics,Men's 400m Hurdles,1,,,,,,,,0.0,0.0
EST,Athletics,Men's Decathlon,1,,,,,,,,0.0,1.0
EST,Athletics,Men's Marathon,1,,,,,,,,0.0,0.0
EST,Athletics,Women's High Jump,1,,,,,,,,0.0,1.0
EST,Athletics,Women's Long Jump,1,,,,,,,,0.0,0.0
EST,Badminton,Badminton Men's Singles,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Badminton,Badminton Women's Singles,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Badminton,Men's Singles,1,,,,,,,,0.0,0.0
EST,Badminton,Women's Singles,1,,,,,,,,0.0,0.0
EST,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,2,,0.0,0.0,0.0,2.0,0.0,0.0,,
EST,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
EST,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
EST,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,0.0,1.0,0.0,0.0,0.0,,,,
EST,Cycling,Cycling Men's Individual Time Trial,1,,0.0,1.0,0.0,1.0,0.0,0.0,,
EST,Cycling,"Cycling Men's Mountainbike, Cross-Country",1,,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Cycling,"Cycling Men's Road Race, Individual",1,0.0,3.0,3.0,1.0,2.0,1.0,0.0,,
EST,Cycling,Cycling Men's Sprint,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Cycling,"Cycling Women's Road Race, Individual",1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
EST,Cycling,Cycling Women's Sprint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Cycling Mountain Bike,Women's Cross-country,1,,,,,,,,0.0,0.0
EST,Cycling Road,Men's Individual Time Trial,1,,,,,,,,0.0,0.0
EST,Cycling Road,Men's Road Race,1,,,,,,,,0.0,1.0
EST,Equestrian,Dressage Individual,1,,,,,,,,0.0,0.0
EST,Equestrian,Jumping Individual,1,,,,,,,,0.0,1.0
EST,Fencing,"Fencing Men's epee, Individual",1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,,
EST,Fencing,"Fencing Men's epee, Team",3,0.0,3.0,0.0,0.0,0.0,,0.0,,
EST,Fencing,"Fencing Men's epee, Team",4,0.0,0.0,4.0,0.0,0.0,,0.0,,
EST,Fencing,"Fencing Women's epee, Individual",1,,0.0,0.0,0.0,0.0,0.0,3.0,,
EST,Fencing,"Fencing Women's epee, Team",3,,0.0,0.0,0.0,,0.0,0.0,,
EST,Fencing,"Fencing Women's epee, Team",4,,0.0,0.0,0.0,,0.0,4.0,,
EST,Fencing,Women's ÃÂpÃÂ©e Individual,1,,,,,,,,0.0,1.0
EST,Fencing,Women's ÃÂpÃÂ©e Team,4,,,,,,,,0.0,0.0
EST,Gymnastics,Gymnastics Women's Individual,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EST,Judo,Judo Men's Half-Middleweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
EST,Judo,Judo Men's Heavyweight,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,
EST,Judo,Men -100 kg,1,,,,,,,,0.0,0.0
EST,Judo,Men -90 kg,1,,,,,,,,0.0,1.0
EST,Modern Pentathlon,Modern Pentathlon Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Rowing,Men's Quadruple Sculls,1,,,,,,,,,0.0
EST,Rowing,Men's Quadruple Sculls Team,4,,,,,,,,0.0,
EST,Rowing,Rowing Men's Coxless Fours,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Rowing,Rowing Men's Double Sculls,2,0.0,0.0,2.0,1.0,1.0,2.0,0.0,,
EST,Rowing,Rowing Men's Quadruple Sculls,4,0.0,0.0,0.0,4.0,3.0,1.0,0.0,,
EST,Rowing,Rowing Men's Single Sculls,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Sailing,Men's Dinghy,1,,,,,,,,,0.0
EST,Sailing,Men's One Person Dinghy - Laser,1,,,,,,,,0.0,
EST,Sailing,Sailing Men's One Person Dinghy,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,
EST,Sailing,Sailing Men's One Person Heavyweight Dinghy,1,,,,,,0.0,0.0,,
EST,Sailing,Sailing Men's Two Person Dinghy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Sailing,Sailing Men's Windsurfer,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Sailing,Sailing Mixed One Person Dinghy,1,,0.0,0.0,0.0,0.0,,,,
EST,Sailing,Sailing Women's One Person Dinghy,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Sailing,Sailing Women's Skiff,1,,,,,,,0.0,,
EST,Sailing,Sailing Women's Windsurfer,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Sailing,Women's Windsurfer - RS:X,1,,,,,,,,0.0,
EST,Sailing,Women's Windsurfing,1,,,,,,,,,0.0
EST,Shooting,10m Air Pistol Men,1,,,,,,,,0.0,0.0
EST,Shooting,25m Rapid Fire Pistol Men,1,,,,,,,,0.0,0.0
EST,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EST,Shooting,Shooting Men's Skeet,1,,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Shooting,Shooting Men's Trap,1,,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Shooting,Shooting Mixed Skeet,1,0.0,,,,,,,,
EST,Shooting,Shooting Mixed Trap,1,0.0,,,,,,,,
EST,Shooting,"Shooting Women's Air Pistol, 10 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Shooting,"Shooting Women's Air Rifle, 10 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Shooting,"Shooting Women's Sporting Pistol, 25 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Shooting,Skeet Men,1,,,,,,,,0.0,1.0
EST,Swimming,Men's 100m Butterfly,1,,,,,,,,0.0,0.0
EST,Swimming,Men's 200m Breaststroke,1,,,,,,,,0.0,0.0
EST,Swimming,Men's 200m Butterfly,1,,,,,,,,0.0,0.0
EST,Swimming,Men's 200m Freestyle,1,,,,,,,,0.0,0.0
EST,Swimming,Men's 400m Freestyle,1,,,,,,,,0.0,0.0
EST,Swimming,Swimming Men's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,
EST,Swimming,Swimming Men's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Men's 200 metres Backstroke,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,
EST,Swimming,Swimming Men's 200 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Men's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Men's 4 x 100 metres Medley Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EST,Swimming,Swimming Women's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Women's 200 metres Freestyle,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Women's 400 metres Individual Medley,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
EST,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,
EST,Swimming,Swimming Women's 800 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
EST,Swimming,Women's 100m Breaststroke,1,,,,,,,,0.0,0.0
EST,Swimming,Women's 200m Breaststroke,1,,,,,,,,0.0,0.0
EST,Table Tennis,Table Tennis Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Tennis,Tennis Women's Doubles,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,
EST,Tennis,Tennis Women's Singles,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,
EST,Tennis,Women's Singles,1,,,,,,,,0.0,0.0
EST,Triathlon,Triathlon Men's Olympic Distance,1,,,0.0,1.0,0.0,0.0,0.0,,
EST,Triathlon,Triathlon Women's Olympic Distance,1,,,0.0,0.0,0.0,0.0,1.0,,
EST,Triathlon,Women's Individual,1,,,,,,,,0.0,0.0
EST,Weightlifting,Men's +102kg,1,,,,,,,,,0.0
EST,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
EST,Wrestling,Men's Greco-Roman 130kg,1,,,,,,,,0.0,1.0
EST,Wrestling,Women's Freestyle 76kg,1,,,,,,,,0.0,0.0
EST,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EST,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
EST,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,
EST,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,,,
EST,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,,,
EST,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
EST,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
EST,Wrestling,"Wrestling Women's Heavyweight, Freestyle",1,,,,0.0,0.0,0.0,1.0,,
ETH,Athletics,"Athletics Men's 1,500 metres",1,0.0,0.0,3.0,1.0,2.0,3.0,0.0,,
ETH,Athletics,"Athletics Men's 10,000 metres",1,0.0,3.0,2.0,2.0,0.0,2.0,3.0,,
ETH,Athletics,Athletics Men's 20 kilometres Walk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
ETH,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0.0,0.0,1.0,2.0,3.0,1.0,3.0,,
ETH,Athletics,Athletics Men's 400 metres,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
ETH,Athletics,"Athletics Men's 5,000 metres",1,0.0,1.0,2.0,3.0,2.0,3.0,1.0,,
ETH,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
ETH,Athletics,Athletics Men's Marathon,1,0.0,2.0,3.0,3.0,3.0,3.0,3.0,,
ETH,Athletics,"Athletics Women's 1,500 metres",1,0.0,1.0,2.0,2.0,2.0,2.0,2.0,,
ETH,Athletics,"Athletics Women's 10,000 metres",1,0.0,2.0,0.0,2.0,2.0,1.0,2.0,,
ETH,Athletics,Athletics Women's 20 kilometres Walk,1,,,0.0,0.0,0.0,0.0,2.0,,
ETH,Athletics,"Athletics Women's 3,000 metres Steeplechase",1,,,,,0.0,2.0,0.0,,
ETH,Athletics,"Athletics Women's 5,000 metres",1,,0.0,2.0,3.0,1.0,1.0,3.0,,
ETH,Athletics,Athletics Women's 800 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,
ETH,Athletics,Athletics Women's Marathon,1,0.0,1.0,2.0,2.0,3.0,3.0,2.0,,
ETH,Athletics,"Men's 10,000m",1,,,,,,,,0.0,0.0
ETH,Athletics,Men's 1500m,1,,,,,,,,0.0,2.0
ETH,Athletics,Men's 20km Race Walk,1,,,,,,,,0.0,1.0
ETH,Athletics,Men's 3000m Steeplechase,1,,,,,,,,0.0,1.0
ETH,Athletics,Men's 5000m,1,,,,,,,,0.0,3.0
ETH,Athletics,Men's Marathon,1,,,,,,,,0.0,3.0
ETH,Athletics,"Women's 10,000m",1,,,,,,,,0.0,2.0
ETH,Athletics,Women's 1500m,1,,,,,,,,0.0,2.0
ETH,Athletics,Women's 20km Race Walk,1,,,,,,,,0.0,0.0
ETH,Athletics,Women's 3000m Steeplechase,1,,,,,,,,0.0,1.0
ETH,Athletics,Women's 5000m,1,,,,,,,,0.0,2.0
ETH,Athletics,Women's 800m,1,,,,,,,,0.0,2.0
ETH,Athletics,Women's Marathon,1,,,,,,,,0.0,3.0
ETH,Boxing,Boxing Men's Bantamweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
ETH,Boxing,Boxing Men's Featherweight,1,0.0,0.0,1.0,0.0,0.0,,,,
ETH,Boxing,Boxing Men's Flyweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
ETH,Boxing,Boxing Men's Light-Flyweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
ETH,Boxing,Boxing Men's Light-Middleweight,1,0.0,1.0,0.0,,,,,,
ETH,Boxing,Boxing Men's Lightweight,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
ETH,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,0.0,,,,,,,,
ETH,Cycling,"Cycling Men's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ETH,Cycling Road,Women's Road Race,1,,,,,,,,0.0,0.0
ETH,Swimming,Men's 50m Freestyle,1,,,,,,,,0.0,0.0
ETH,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
ETH,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
ETH,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,
ETH,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,1.0
ETH,Taekwondo,Men -58kg,1,,,,,,,,0.0,0.0
EUN,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Archery,Archery Men's Team,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Archery,Archery Women's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Archery,Archery Women's Team,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,"Athletics Men's 1,500 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,"Athletics Men's 10,000 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 20 kilometres Walk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 4 x 100 metres Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 4 x 400 metres Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 400 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,"Athletics Men's 5,000 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 50 kilometres Walk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's Decathlon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's Discus Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's Hammer Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's High Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
EUN,Athletics,Athletics Men's Javelin Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
